supplier_name,model,name,description,category,sub_category,btu,image_url,price_no_vat,tipe_item,id,created_date,updated_date,created_by_id,created_by,is_sample
"סמסונג","מחבר Y לחץ גבוה (HR בלבד) - 22.4-70.3kW","סמסונג - מחבר Y לחץ גבוה (HR בלבד) - 22.4-70.3kW","","אביזרי צנרת","מחברי צנרת","","","280","","68da4f7942eb394eefb9c064","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","משאבת ניקוז ליח' MSP בתפוקות  5.6-7.1KW","סמסונג - משאבת ניקוז ליח' MSP בתפוקות  5.6-7.1KW","","אביזרים נלווים","משאבות ניקוז","","","205","","68da4f7942eb394eefb9c075","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' פנים DVMS קסטה 4כ 43700Btu/h","סמסונג - יח' פנים DVMS קסטה 4כ 43700Btu/h","","יח' פנים קסטה (גוף שקוע בתקרה, פנל דק בולט)","קסטה מיני 4כ (58*58)","43700","","5937","מאייד","68da4f7942eb394eefb9c03a","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","ציפוי אנטי קורזיבי","סמסונג - ציפוי אנטי קורזיבי","","אביזרים נלווים","ציפוי","","","3000","","68da4f7942eb394eefb9c077","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","גריל אלומיניום/פח – מדף (חישוב לפי מטר)","סמסונג - גריל אלומיניום/פח – מדף (חישוב לפי מטר)","","חומרים ואביזרי מיזוג פנימי לארגמן","גרילים ומתאמים","","","150","","68da4f7942eb394eefb9c078","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","גריל סלוט (חישוב לפי יחידה)","סמסונג - גריל סלוט (חישוב לפי יחידה)","","חומרים ואביזרי מיזוג פנימי לארגמן","גרילים ומתאמים","","","1","","68da4f7942eb394eefb9c07a","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-D224W/HZR1-080","טורנדו - GCHV-D224W/HZR1-080","","יחידות חוץ","MINI VRF","76400","","25275","מעבה","68da4f7942eb394eefb9c08b","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","צנרת נחושת VRP קו ראשי צול ושמינית  (חישוב לפי מטר)","סמסונג - צנרת נחושת VRP קו ראשי צול ושמינית  (חישוב לפי מטר)","","חומרים ואביזרי מיזוג פנימי לארגמן","צנרות","","","280","","68da4f7942eb394eefb9c081","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-E280W/HZR1-DK01","טורנדו - GCHV-E280W/HZR1-DK01","","יחידות חוץ","VRF PRO","95536","","54201","מעבה","68da4f7942eb394eefb9c090","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-E670W/HZR1-DS01","טורנדו - GCHV-E670W/HZR1-DS01","","יחידות חוץ","VRF PRO","228604","","97396","מעבה","68da4f7942eb394eefb9c097","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-E730W/HZR1-DS01","טורנדו - GCHV-E730W/HZR1-DS01","","יחידות חוץ","VRF PRO","249076","","113619","מעבה","68da4f7942eb394eefb9c098","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","מפוח – אוורור  (חישוב לפי יחידה)","סמסונג - מפוח – אוורור  (חישוב לפי יחידה)","","חומרים ואביזרי מיזוג פנימי לארגמן","מפוחים","","","1","","68da4f7942eb394eefb9c085","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","צנרת נחושת VRP קו משני (חישוב לפי מטר)","סמסונג - צנרת נחושת VRP קו משני (חישוב לפי מטר)","","חומרים ואביזרי מיזוג פנימי לארגמן","צנרות","","","90","","68da4f7942eb394eefb9c07f","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","צנרת נחושת רגיל  (חישוב לפי מטר)","סמסונג - צנרת נחושת רגיל  (חישוב לפי מטר)","","חומרים ואביזרי מיזוג פנימי לארגמן","צנרות","","","80","","68da4f7942eb394eefb9c082","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","צנרת נחושת 4-6 כ""ס  (חישוב לפי מטר)","סמסונג - צנרת נחושת 4-6 כ""ס  (חישוב לפי מטר)","","חומרים ואביזרי מיזוג פנימי לארגמן","צנרות","","","200","","68da4f7942eb394eefb9c084","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-E500W/HZR1-DM01","טורנדו - GCHV-E500W/HZR1-DM01","","יחידות חוץ","VRF PRO","170600","","85151","מעבה","68da4f7942eb394eefb9c094","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-E615W/HZR1-DM01","טורנדו - GCHV-E615W/HZR1-DM01","","יחידות חוץ","VRF PRO","209838","","92261","מעבה","68da4f7942eb394eefb9c096","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-D280W/HZR1-100","טורנדו - GCHV-D280W/HZR1-100","","יחידות חוץ","MINI VRF","95536","","34686","מעבה","68da4f7942eb394eefb9c08d","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-E450W/HZR1-DM01","טורנדו - GCHV-E450W/HZR1-DM01","","יחידות חוץ","VRF PRO","153540","","73336","מעבה","68da4f7942eb394eefb9c093","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","שרשור לפרויקט (חישוב לפי מטר)","סמסונג - שרשור לפרויקט (חישוב לפי מטר)","","חומרים ואביזרי מיזוג פנימי לארגמן","שרשורים","","","150","","68da4f7942eb394eefb9c07e","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","צנרת נחושת 2.5-4 כ""ס  (חישוב לפי מטר)","סמסונג - צנרת נחושת 2.5-4 כ""ס  (חישוב לפי מטר)","","חומרים ואביזרי מיזוג פנימי לארגמן","צנרות","","","150","","68da4f7942eb394eefb9c083","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-D260W/HZR1-100","טורנדו - GCHV-D260W/HZR1-100","","יחידות חוץ","MINI VRF","88712","","30489","מעבה","68da4f7942eb394eefb9c08c","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","מפוח – פינוי עשן  (חישוב לפי יחידה)","סמסונג - מפוח – פינוי עשן  (חישוב לפי יחידה)","","חומרים ואביזרי מיזוג פנימי לארגמן","מפוחים","","","1","","68da4f7942eb394eefb9c086","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","שרשור לבית פרטי (חישוב לפי חבילה)","סמסונג - שרשור לבית פרטי (חישוב לפי חבילה)","","חומרים ואביזרי מיזוג פנימי לארגמן","שרשורים","","","3000","","68da4f7942eb394eefb9c07d","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-D180W/HZR1-050D","טורנדו - GCHV-D180W/HZR1-050D","","יחידות חוץ","MINI VRF","61416","","23329","מעבה","68da4f7942eb394eefb9c08a","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","גריל דקור (חישוב לפי יחידה)","סמסונג - גריל דקור (חישוב לפי יחידה)","","חומרים ואביזרי מיזוג פנימי לארגמן","גרילים ומתאמים","","","1","","68da4f7942eb394eefb9c07b","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","צנרת נחושת VRP קו ראשי עד 7/8  (חישוב לפי מטר)","סמסונג - צנרת נחושת VRP קו ראשי עד 7/8  (חישוב לפי מטר)","","חומרים ואביזרי מיזוג פנימי לארגמן","צנרות","","","200","","68da4f7942eb394eefb9c080","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יום עבודה (9 שעות, 2 טכנאים)","סמסונג - יום עבודה (9 שעות, 2 טכנאים)","","חומרים ואביזרי מיזוג פנימי לארגמן","יום עבודה","","","3500","","68da4f7942eb394eefb9c088","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-E400W/HZR1-DM01","טורנדו - GCHV-E400W/HZR1-DM01","","יחידות חוץ","VRF PRO","136480","","71949","מעבה","68da4f7942eb394eefb9c092","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","מתאם פח / פלסטיק (חישוב לפי יחידה)","סמסונג - מתאם פח / פלסטיק (חישוב לפי יחידה)","","חומרים ואביזרי מיזוג פנימי לארגמן","גרילים ומתאמים","","","100","","68da4f7942eb394eefb9c07c","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","מפוח – יניקה  (חישוב לפי יחידה)","סמסונג - מפוח – יניקה  (חישוב לפי יחידה)","","חומרים ואביזרי מיזוג פנימי לארגמן","מפוחים","","","1","","68da4f7942eb394eefb9c087","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-E560W/HZR1-DM01","טורנדו - GCHV-E560W/HZR1-DM01","","יחידות חוץ","VRF PRO","191072","","88438","מעבה","68da4f7942eb394eefb9c095","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","גריל הזמנה מיוחדת (חישוב לפי יחידה)","סמסונג - גריל הזמנה מיוחדת (חישוב לפי יחידה)","","חומרים ואביזרי מיזוג פנימי לארגמן","גרילים ומתאמים","","","300","","68da4f7942eb394eefb9c079","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-E252W/HZR1-DK01","טורנדו - GCHV-E252W/HZR1-DK01","","יחידות חוץ","VRF PRO","85982","","53019","מעבה","68da4f7942eb394eefb9c08f","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-D335W/HZR1-100","טורנדו - GCHV-D335W/HZR1-100","","יחידות חוץ","MINI VRF","114302","","34627","מעבה","68da4f7942eb394eefb9c08e","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-E335W/HZR1-DK01","טורנדו - GCHV-E335W/HZR1-DK01","","יחידות חוץ","VRF PRO","114302","","61321","מעבה","68da4f7942eb394eefb9c091","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"טורנדו","GCHV-D160W/HZR1-F01","טורנדו - GCHV-D160W/HZR1-F01","","יחידות חוץ","MINI VRF","54592","","20537","מעבה","68da4f7942eb394eefb9c089","2025-09-29T09:20:57.456000","2025-09-29T09:20:57.456000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 535000Btu/h (120+220+220) DVMS HR","סמסונג - יח' חוץ 535000Btu/h (120+220+220) DVMS HR","","יחידות חוץ","HR","535000","","169186","מעבה","68da4f7942eb394eefb9bfdd","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 630600Btu/h (220+220+220) DVMS HR","סמסונג - יח' חוץ 630600Btu/h (220+220+220) DVMS HR","","יחידות חוץ","HR","630600","","191526","מעבה","68da4f7942eb394eefb9bfe2","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' פנים DVMS תקרתי נסתר - לחץ בינוני 30700Btu/h","סמסונג - יח' פנים DVMS תקרתי נסתר - לחץ בינוני 30700Btu/h","","יח' פנים נסתרות מתועלות- תקרתי נסתר","לחץ בינוני","30700","","4625","מאייד","68da4f7942eb394eefb9bffe","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' פנים DVMS תקרתי נסתר - DUCT-S 30700Btu/h","סמסונג - יח' פנים DVMS תקרתי נסתר - DUCT-S 30700Btu/h","","יח' פנים נסתרות מתועלות - תקרתי נסתר","לחץ נמוך עד בינוני (DUCT-S)","30700","","5540","מאייד","68da4f7942eb394eefb9c007","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' פנים DVMS תקרתי נסתר - לחץ גבוה 95500Btu/h","סמסונג - יח' פנים DVMS תקרתי נסתר - לחץ גבוה 95500Btu/h","","יח' פנים נסתרות מתועלות- תקרתי נסתר","לחץ גבוה (מתועל)","95500","","12080","מאייד","68da4f7942eb394eefb9c010","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 210200Btu/h DVMS HR","סמסונג - יח' חוץ 210200Btu/h DVMS HR","","יחידות חוץ","HR","210200","","63842","מעבה","68da4f7942eb394eefb9bfcc","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' פנים DVMS תקרתי נסתר - לחץ בינוני 7500Btu/h","סמסונג - יח' פנים DVMS תקרתי נסתר - לחץ בינוני 7500Btu/h","","יח' פנים נסתרות מתועלות- תקרתי נסתר","לחץ בינוני","7500","","3709","מאייד","68da4f7942eb394eefb9bff8","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' פנים DVMS תקרתי נסתר - לחץ בינוני 24200Btu/h","סמסונג - יח' פנים DVMS תקרתי נסתר - לחץ בינוני 24200Btu/h","","יח' פנים נסתרות מתועלות- תקרתי נסתר","לחץ בינוני","24200","","4251","מאייד","68da4f7942eb394eefb9bffd","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 229300Btu/h (120+120) DVMS HR","סמסונג - יח' חוץ 229300Btu/h (120+120) DVMS HR","","יחידות חוץ","HR","229300","","83003","מעבה","68da4f7942eb394eefb9bfcd","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 286600Btu/h (120+180) DVMS HR","סמסונג - יח' חוץ 286600Btu/h (120+180) DVMS HR","","יחידות חוץ","HR","286600","","102152","מעבה","68da4f7942eb394eefb9bfd0","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 573900Btu/h (160+220+220) DVMS HR","סמסונג - יח' חוץ 573900Btu/h (160+220+220) DVMS HR","","יחידות חוץ","HR","573900","","183012","מעבה","68da4f7942eb394eefb9bfdf","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 592300Btu/h (200+200+220) DVMS HR","סמסונג - יח' חוץ 592300Btu/h (200+200+220) DVMS HR","","יחידות חוץ","HR","592300","","187263","מעבה","68da4f7942eb394eefb9bfe0","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 649700Btu/h (120+120+220+220) DVMS HR","סמסונג - יח' חוץ 649700Btu/h (120+120+220+220) DVMS HR","","יחידות חוץ","HR","649700","","210688","מעבה","68da4f7942eb394eefb9bfe3","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' פנים DVMS תקרתי נסתר - נמוך קומפ' 24200Btu/h","סמסונג - יח' פנים DVMS תקרתי נסתר - נמוך קומפ' 24200Btu/h","","יח' פנים נסתרות מתועלות - תקרתי נסתר","לחץ נמוך","24200","","4275","מאייד","68da4f7942eb394eefb9bff3","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' פנים DVMS תקרתי נסתר - DUCT-S 47800Btu/h","סמסונג - יח' פנים DVMS תקרתי נסתר - DUCT-S 47800Btu/h","","יח' פנים נסתרות מתועלות - תקרתי נסתר","לחץ נמוך עד בינוני (DUCT-S)","47800","","6263","מאייד","68da4f7942eb394eefb9c00a","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' פנים DVMS תקרתי נסתר - לחץ גבוה 43700Btu/h","סמסונג - יח' פנים DVMS תקרתי נסתר - לחץ גבוה 43700Btu/h","","יח' פנים נסתרות מתועלות- תקרתי נסתר","לחץ גבוה (מתועל)","43700","","7563","מאייד","68da4f7942eb394eefb9c00c","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' פנים DVMS רצפתי נסתר 19100Btu/h","סמסונג - יח' פנים DVMS רצפתי נסתר 19100Btu/h","","יח' פנים נסתרות מתועלות- רצפתי נסתר","לחץ סטטי בינוני","19100","","4817","מאייד","68da4f7942eb394eefb9c012","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 172000Btu/h DVMS HR","סמסונג - יח' חוץ 172000Btu/h DVMS HR","","יחידות חוץ","HR","172000","","60651","מעבה","68da4f7942eb394eefb9bfca","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 401300Btu/h (200+220) DVMS HR","סמסונג - יח' חוץ 401300Btu/h (200+220) DVMS HR","","יחידות חוץ","HR","401300","","125553","מעבה","68da4f7942eb394eefb9bfd6","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 439500Btu/h (120+120+220) DVMS HR","סמסונג - יח' חוץ 439500Btu/h (120+120+220) DVMS HR","","יחידות חוץ","HR","439500","","146845","מעבה","68da4f7942eb394eefb9bfd8","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 515900Btu/h (120+200+220) DVMS HR","סמסונג - יח' חוץ 515900Btu/h (120+200+220) DVMS HR","","יחידות חוץ","HR","515900","","167054","מעבה","68da4f7942eb394eefb9bfdc","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 726100Btu/h (120+200+220+220) DVMS HR","סמסונג - יח' חוץ 726100Btu/h (120+200+220+220) DVMS HR","","יחידות חוץ","HR","726100","","230896","מעבה","68da4f7942eb394eefb9bfe7","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ מים 95500Btu/h DVMS HR","סמסונג - יח' חוץ מים 95500Btu/h DVMS HR","","יחידות חוץ","WATER HR","95500","","52064","מעבה","68da4f7942eb394eefb9bfeb","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ מים 191100Btu/h DVMS HR","סמסונג - יח' חוץ מים 191100Btu/h DVMS HR","","יחידות חוץ","WATER HR","191100","","72622","מעבה","68da4f7942eb394eefb9bfed","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 191100Btu/h DVMS HR","סמסונג - יח' חוץ 191100Btu/h DVMS HR","","יחידות חוץ","HR","191100","","61710","מעבה","68da4f7942eb394eefb9bfcb","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ מים 76400Btu/h DVMS HR","סמסונג - יח' חוץ מים 76400Btu/h DVMS HR","","יחידות חוץ","WATER HR","76400","","46741","מעבה","68da4f7942eb394eefb9bfea","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' פנים DVMS תקרתי נסתר - נמוך קומפ' 15400Btu/h","סמסונג - יח' פנים DVMS תקרתי נסתר - נמוך קומפ' 15400Btu/h","","יח' פנים נסתרות מתועלות - תקרתי נסתר","לחץ נמוך","15400","","3733","מאייד","68da4f7942eb394eefb9bff1","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 251100Btu/h (120+140) DVMS HR","סמסונג - יח' חוץ 251100Btu/h (120+140) DVMS HR","","יחידות חוץ","HR","251100","","87255","מעבה","68da4f7942eb394eefb9bfce","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 461300Btu/h (120+140+220) DVMS HR","סמסונג - יח' חוץ 461300Btu/h (120+140+220) DVMS HR","","יחידות חוץ","HR","461300","","151097","מעבה","68da4f7942eb394eefb9bfd9","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' פנים DVMS תקרתי נסתר - DUCT-S 43700Btu/h","סמסונג - יח' פנים DVMS תקרתי נסתר - DUCT-S 43700Btu/h","","יח' פנים נסתרות מתועלות - תקרתי נסתר","לחץ נמוך עד בינוני (DUCT-S)","43700","","6022","מאייד","68da4f7942eb394eefb9c009","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' פנים DVMS תקרתי נסתר - לחץ גבוה 38200Btu/h","סמסונג - יח' פנים DVMS תקרתי נסתר - לחץ גבוה 38200Btu/h","","יח' פנים נסתרות מתועלות- תקרתי נסתר","לחץ גבוה (מתועל)","38200","","7214","מאייד","68da4f7942eb394eefb9c00b","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 268200Btu/h (120+160) DVMS HR","סמסונג - יח' חוץ 268200Btu/h (120+160) DVMS HR","","יחידות חוץ","HR","268200","","96829","מעבה","68da4f7942eb394eefb9bfcf","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 496800Btu/h (120+180+220) DVMS HR","סמסונג - יח' חוץ 496800Btu/h (120+180+220) DVMS HR","","יחידות חוץ","HR","496800","","165994","מעבה","68da4f7942eb394eefb9bfdb","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 611500Btu/h (200+220+220) DVMS HR","סמסונג - יח' חוץ 611500Btu/h (200+220+220) DVMS HR","","יחידות חוץ","HR","611500","","189395","מעבה","68da4f7942eb394eefb9bfe1","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' חוץ 688600Btu/h (120+160+220+220) DVMS HR","סמסונג - יח' חוץ 688600Btu/h (120+160+220+220) DVMS HR","","יחידות חוץ","HR","688600","","224513","מעבה","68da4f7942eb394eefb9bfe5","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' פנים DVMS תקרתי נסתר - נמוך קומפ' 30700Btu/h","סמסונג - יח' פנים DVMS תקרתי נסתר - נמוך קומפ' 30700Btu/h","","יח' פנים נסתרות מתועלות - תקרתי נסתר","לחץ נמוך","30700","","5359","מאייד","68da4f7942eb394eefb9bff4","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' פנים DVMS תקרתי נסתר - לחץ בינוני 43700Btu/h","סמסונג - יח' פנים DVMS תקרתי נסתר - לחץ בינוני 43700Btu/h","","יח' פנים נסתרות מתועלות- תקרתי נסתר","לחץ בינוני","43700","","5672","מאייד","68da4f7942eb394eefb9c000","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
"סמסונג","יח' פנים DVMS תקרתי נסתר - DUCT-S 15400Btu/h","סמסונג - יח' פנים DVMS תקרתי נסתר - DUCT-S 15400Btu/h","","יח' פנים נסתרות מתועלות - תקרתי נסתר","לחץ נמוך עד בינוני (DUCT-S)","15400","","4817","מאייד","68da4f7942eb394eefb9c004","2025-09-29T09:20:57.455000","2025-09-29T09:20:57.455000","68b3dec209adbcb52b0ebf8b","talya@talyaosher.com","false"
